Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Year,Day,Hour,,,,
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,2016,Monday,,,,,
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,2016,Tuesday,,,,,
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,2016,Wednesday,,,,,
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,2016,Wednesday,,,,,
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,2016,Wednesday,,,,,
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,2016,Thursday,,,,,
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,2016,Friday,,,,,
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,2016,Friday,,,,,
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,2016,Tuesday,,,,,
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,2016,Tuesday,,,,,
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,2016,Wednesday,,,,,
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,2016,Wednesday,,,,,
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,2016,Wednesday,,,,,
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,2016,Wednesday,,,,,
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,2016,Wednesday,,,,,
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,2016,Thursday,,,,,
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,2016,Friday,,,,,
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,2016,Friday,,,,,
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,2016,Monday,,,,,
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,2016,Tuesday,,,,,
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,2016,Tuesday,,,,,
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,2016,Tuesday,,,,,
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,2016,Tuesday,,,,,
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,2016,Wednesday,,,,,
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,2016,Wednesday,,,,,
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,2016,Thursday,,,,,
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,2016,Thursday,,,,,
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,2016,Friday,,,,,
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,2016,Friday,,,,,
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,2016,Friday,,,,,
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,2016,Monday,,,,,
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,2016,Monday,,,,,
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,2016,Monday,,,,,
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,2016,Tuesday,,,,,
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,2016,Friday,,,,,
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,2016,Friday,,,,,
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,2016,Friday,,,,,
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,2016,Friday,,,,,
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,2016,Tuesday,,,,,
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,2016,Wednesday,,,,,
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,2016,Wednesday,,,,,
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,2016,Thursday,,,,,
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,2016,Friday,,,,,
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,2016,Friday,,,,,
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,2016,Friday,,,,,
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,2016,Monday,,,,,
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,2016,Monday,,,,,
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,2016,Monday,,,,,
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,2016,Tuesday,,,,,
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,2016,Tuesday,,,,,
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,2016,Wednesday,,,,,
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,2016,Wednesday,,,,,
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,2016,Thursday,,,,,
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,2016,Friday,,,,,
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,2016,Monday,,,,,
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,2016,Wednesday,,,,,
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,2016,Wednesday,,,,,
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,2016,Wednesday,,,,,
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,2016,Thursday,,,,,
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,2016,Thursday,,,,,
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,2016,Monday,,,,,
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,2016,Monday,,,,,
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,2016,Monday,,,,,
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,2016,Tuesday,,,,,
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,2016,Tuesday,,,,,
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,2016,Wednesday,,,,,
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,2016,Wednesday,,,,,
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,2016,Wednesday,,,,,
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,2016,Thursday,,,,,
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,2016,Thursday,,,,,
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,2016,Friday,,,,,
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,2016,Friday,,,,,
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,2016,Monday,,,,,
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,2016,Tuesday,,,,,
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,2016,Tuesday,,,,,
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,2016,Tuesday,,,,,
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,2016,Wednesday,,,,,
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,2016,Wednesday,,,,,
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,2016,Wednesday,,,,,
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,2016,Wednesday,,,,,
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,2016,Thursday,,,,,
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,2016,Thursday,,,,,
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,2016,Friday,,,,,
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,2016,Friday,,,,,
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,2016,Monday,,,,,
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,2016,Monday,,,,,
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,2016,Monday,,,,,
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,2016,Tuesday,,,,,
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,2016,Tuesday,,,,,
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,2016,Tuesday,,,,,
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,2016,Thursday,,,,,
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,2016,Thursday,,,,,
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,2016,Thursday,,,,,
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,2016,Thursday,,,,,
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,2016,Friday,,,,,
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,2016,Friday,,,,,
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,2016,Friday,,,,,
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,2016,Monday,,,,,
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,2016,Tuesday,,,,,
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,2016,Tuesday,,,,,
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,2016,Wednesday,,,,,
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,2016,Wednesday,,,,,
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,2016,Thursday,,,,,
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,2016,Friday,,,,,
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,2016,Friday,,,,,
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,2016,Friday,,,,,
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14,2016,Monday,,,,,
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09,2016,Monday,,,,,
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,2016,Wednesday,,,,,
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,2016,Wednesday,,,,,
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,2016,Thursday,,,,,
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,2016,Thursday,,,,,
1353,Airport,40,Trip Completed,11-07-2016 23:51,12-07-2016 00:34,2016,Monday,,,,,
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016 06:52,2016,Tuesday,,,,,
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016 21:37,2016,Tuesday,,,,,
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,2016,Wednesday,,,,,
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,2016,Thursday,,,,,
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,2016,Thursday,,,,,
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,2016,Friday,,,,,
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09,2016,Tuesday,,,,,
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,2016,Wednesday,,,,,
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,2016,Thursday,,,,,
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,2016,Thursday,,,,,
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,2016,Friday,,,,,
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,2016,Friday,,,,,
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,2016,Friday,,,,,
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15,2016,Monday,,,,,
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17,2016,Tuesday,,,,,
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,2016,Wednesday,,,,,
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,2016,Wednesday,,,,,
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,2016,Thursday,,,,,
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,2016,Friday,,,,,
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,2016,Friday,,,,,
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48,2016,Monday,,,,,
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10,2016,Monday,,,,,
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52,2016,Tuesday,,,,,
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32,2016,Tuesday,,,,,
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50,2016,Wednesday,,,,,
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03,2016,Wednesday,,,,,
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23,2016,Thursday,,,,,
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47,2016,Thursday,,,,,
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55,2016,Friday,,,,,
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51,2016,Friday,,,,,
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52,2016,Monday,,,,,
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45,2016,Monday,,,,,
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27,2016,Monday,,,,,
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31,2016,Monday,,,,,
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33,2016,Tuesday,,,,,
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12,2016,Wednesday,,,,,
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51,2016,Wednesday,,,,,
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47,2016,Thursday,,,,,
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59,2016,Friday,,,,,
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56,2016,Tuesday,,,,,
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42,2016,Tuesday,,,,,
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45,2016,Wednesday,,,,,
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53,2016,Wednesday,,,,,
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38,2016,Wednesday,,,,,
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38,2016,Wednesday,,,,,
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43,2016,Friday,,,,,
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24,2016,Friday,,,,,
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29,2016,Monday,,,,,
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02,2016,Monday,,,,,
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15,2016,Tuesday,,,,,
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17,2016,Wednesday,,,,,
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44,2016,Wednesday,,,,,
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58,2016,Wednesday,,,,,
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40,2016,Thursday,,,,,
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09,2016,Friday,,,,,
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48,2016,Friday,,,,,
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35,2016,Friday,,,,,
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27,2016,Friday,,,,,
995,Airport,47,Trip Completed,11-07-2016 19:11,11-07-2016 19:33,2016,Monday,,,,,
1771,City,47,Trip Completed,12-07-2016 08:56,12-07-2016 09:27,2016,Tuesday,,,,,
2729,Airport,47,Trip Completed,13-07-2016 02:36,13-07-2016 03:03,2016,Wednesday,,,,,
3416,City,47,Trip Completed,13-07-2016 15:31,13-07-2016 16:06,2016,Wednesday,,,,,
4286,City,47,Trip Completed,14-07-2016 06:35,14-07-2016 07:35,2016,Thursday,,,,,
5012,Airport,47,Trip Completed,14-07-2016 18:59,14-07-2016 20:05,2016,Thursday,,,,,
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47,2016,Friday,,,,,
5638,City,47,Trip Completed,15-07-2016 06:40,15-07-2016 07:18,2016,Friday,,,,,
6191,Airport,47,Trip Completed,15-07-2016 17:17,15-07-2016 18:16,2016,Friday,,,,,
443,City,48,Trip Completed,11-07-2016 09:05,11-07-2016 09:45,2016,Monday,,,,,
1299,City,48,Trip Completed,11-07-2016 22:22,11-07-2016 23:06,2016,Monday,,,,,
1637,Airport,48,Trip Completed,12-07-2016 07:09,12-07-2016 08:15,2016,Tuesday,,,,,
2099,Airport,48,Trip Completed,12-07-2016 16:03,12-07-2016 17:16,2016,Tuesday,,,,,
2349,Airport,48,Trip Completed,12-07-2016 19:22,12-07-2016 20:07,2016,Tuesday,,,,,
3081,City,48,Trip Completed,13-07-2016 08:10,13-07-2016 08:47,2016,Wednesday,,,,,
3555,Airport,48,Trip Completed,13-07-2016 18:08,13-07-2016 19:07,2016,Wednesday,,,,,
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41,2016,Wednesday,,,,,
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34,2016,Wednesday,,,,,
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23,2016,Thursday,,,,,
4672,City,48,Trip Completed,14-07-2016 12:36,14-07-2016 13:47,2016,Thursday,,,,,
4937,City,48,Trip Completed,14-07-2016 18:22,14-07-2016 19:14,2016,Thursday,,,,,
5594,Airport,48,Trip Completed,15-07-2016 06:05,15-07-2016 07:02,2016,Friday,,,,,
540,City,49,Trip Completed,11-07-2016 09:56,11-07-2016 10:52,2016,Monday,,,,,
1533,City,49,Trip Completed,12-07-2016 05:56,12-07-2016 06:32,2016,Tuesday,,,,,
2359,City,49,Trip Completed,12-07-2016 19:31,12-07-2016 20:28,2016,Tuesday,,,,,
2603,City,49,Trip Completed,12-07-2016 22:00,12-07-2016 22:51,2016,Tuesday,,,,,
2965,Airport,49,Trip Completed,13-07-2016 06:56,13-07-2016 07:25,2016,Wednesday,,,,,
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50,2016,Wednesday,,,,,
4364,Airport,49,Trip Completed,14-07-2016 07:26,14-07-2016 08:07,2016,Thursday,,,,,
4614,Airport,49,Trip Completed,14-07-2016 10:51,14-07-2016 11:28,2016,Thursday,,,,,
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00,2016,Thursday,,,,,
5979,Airport,49,Trip Completed,15-07-2016 11:35,15-07-2016 12:11,2016,Friday,,,,,
6145,Airport,49,Trip Completed,15-07-2016 16:08,15-07-2016 17:20,2016,Friday,,,,,
6363,Airport,49,Trip Completed,15-07-2016 19:07,15-07-2016 19:46,2016,Friday,,,,,
2481,City,50,Trip Completed,12-07-2016 20:40,12-07-2016 21:37,2016,Tuesday,,,,,
3328,Airport,50,Trip Completed,13-07-2016 12:28,13-07-2016 13:10,2016,Wednesday,,,,,
3908,Airport,50,Trip Completed,13-07-2016 22:07,13-07-2016 23:15,2016,Wednesday,,,,,
4416,City,50,Trip Completed,14-07-2016 08:12,14-07-2016 09:08,2016,Thursday,,,,,
4966,Airport,50,Trip Completed,14-07-2016 18:35,14-07-2016 19:19,2016,Thursday,,,,,
5243,City,50,Trip Completed,14-07-2016 21:12,14-07-2016 22:15,2016,Thursday,,,,,
5697,City,50,Trip Completed,15-07-2016 07:32,15-07-2016 08:12,2016,Friday,,,,,
5864,Airport,50,Trip Completed,15-07-2016 09:22,15-07-2016 10:18,2016,Friday,,,,,
6530,Airport,50,Trip Completed,15-07-2016 20:51,15-07-2016 21:30,2016,Friday,,,,,
686,City,51,Trip Completed,11-07-2016 13:44,11-07-2016 14:30,2016,Monday,,,,,
777,Airport,51,Trip Completed,11-07-2016 16:41,11-07-2016 17:32,2016,Monday,,,,,
1455,Airport,51,Trip Completed,12-07-2016 04:56,12-07-2016 05:27,2016,Tuesday,,,,,
1906,Airport,51,Trip Completed,12-07-2016 10:38,12-07-2016 11:22,2016,Tuesday,,,,,
2432,Airport,51,Trip Completed,12-07-2016 20:15,12-07-2016 20:59,2016,Tuesday,,,,,
2977,Airport,51,Trip Completed,13-07-2016 06:52,13-07-2016 07:47,2016,Wednesday,,,,,
3964,City,51,Trip Completed,13-07-2016 22:53,13-07-2016 23:34,2016,Wednesday,,,,,
4182,Airport,51,Trip Completed,14-07-2016 05:24,14-07-2016 06:24,2016,Thursday,,,,,
4679,City,51,Trip Completed,14-07-2016 12:44,14-07-2016 13:39,2016,Thursday,,,,,
4997,City,51,Trip Completed,14-07-2016 18:57,14-07-2016 19:41,2016,Thursday,,,,,
5600,City,51,Trip Completed,15-07-2016 06:09,15-07-2016 07:12,2016,Friday,,,,,
5910,Airport,51,Trip Completed,15-07-2016 10:00,15-07-2016 10:52,2016,Friday,,,,,
6597,Airport,51,Trip Completed,15-07-2016 21:35,15-07-2016 22:21,2016,Friday,,,,,
64,City,52,Trip Completed,11-07-2016 04:16,11-07-2016 05:28,2016,Monday,,,,,
687,Airport,52,Trip Completed,11-07-2016 13:41,11-07-2016 14:25,2016,Monday,,,,,
1625,City,52,Trip Completed,12-07-2016 07:01,12-07-2016 07:49,2016,Tuesday,,,,,
1958,Airport,52,Trip Completed,12-07-2016 11:41,12-07-2016 12:35,2016,Tuesday,,,,,
2160,Airport,52,Trip Completed,12-07-2016 17:32,12-07-2016 18:07,2016,Tuesday,,,,,
2517,Airport,52,Trip Completed,12-07-2016 21:04,12-07-2016 22:20,2016,Tuesday,,,,,
2894,City,52,Trip Completed,13-07-2016 06:01,13-07-2016 07:13,2016,Wednesday,,,,,
3739,Airport,52,Trip Completed,13-07-2016 20:21,13-07-2016 21:06,2016,Wednesday,,,,,
4737,City,52,Trip Completed,14-07-2016 14:37,14-07-2016 15:47,2016,Thursday,,,,,
5064,Airport,52,Trip Completed,14-07-2016 19:28,14-07-2016 20:34,2016,Thursday,,,,,
313,City,53,Trip Completed,11-07-2016 07:26,11-07-2016 08:35,2016,Monday,,,,,
2107,City,53,Trip Completed,12-07-2016 16:18,12-07-2016 17:14,2016,Tuesday,,,,,
2819,City,53,Trip Completed,13-07-2016 05:12,13-07-2016 06:23,2016,Wednesday,,,,,
2932,Airport,53,Trip Completed,13-07-2016 06:28,13-07-2016 07:11,2016,Wednesday,,,,,
3593,City,53,Trip Completed,13-07-2016 18:34,13-07-2016 19:27,2016,Wednesday,,,,,
4760,City,53,Trip Completed,14-07-2016 15:19,14-07-2016 16:37,2016,Thursday,,,,,
6681,Airport,53,Trip Completed,15-07-2016 22:32,15-07-2016 23:34,2016,Friday,,,,,
234,City,54,Trip Completed,11-07-2016 06:27,11-07-2016 07:23,2016,Monday,,,,,
425,Airport,54,Trip Completed,11-07-2016 08:48,11-07-2016 09:34,2016,Monday,,,,,
1528,City,54,Trip Completed,12-07-2016 05:58,12-07-2016 06:33,2016,Tuesday,,,,,
1671,Airport,54,Trip Completed,12-07-2016 07:41,12-07-2016 08:50,2016,Tuesday,,,,,
2223,City,54,Trip Completed,12-07-2016 18:07,12-07-2016 19:12,2016,Tuesday,,,,,
3268,Airport,54,Trip Completed,13-07-2016 10:27,13-07-2016 11:31,2016,Wednesday,,,,,
3530,Airport,54,Trip Completed,13-07-2016 17:53,13-07-2016 18:43,2016,Wednesday,,,,,
4765,Airport,54,Trip Completed,14-07-2016 15:36,14-07-2016 16:41,2016,Thursday,,,,,
531,City,55,Trip Completed,11-07-2016 10:01,11-07-2016 10:36,2016,Monday,,,,,
1721,City,55,Trip Completed,12-07-2016 08:10,12-07-2016 08:47,2016,Tuesday,,,,,
2665,Airport,55,Trip Completed,12-07-2016 23:30,13-07-2016 00:37,2016,Tuesday,,,,,
2951,City,55,Trip Completed,13-07-2016 06:40,13-07-2016 07:41,2016,Wednesday,,,,,
3786,Airport,55,Trip Completed,13-07-2016 20:47,13-07-2016 21:35,2016,Wednesday,,,,,
4049,City,55,Trip Completed,14-07-2016 01:03,14-07-2016 02:26,2016,Thursday,,,,,
4079,Airport,55,Trip Completed,14-07-2016 02:31,14-07-2016 03:33,2016,Thursday,,,,,
4233,Airport,55,Trip Completed,14-07-2016 05:51,14-07-2016 06:58,2016,Thursday,,,,,
4884,Airport,55,Trip Completed,14-07-2016 17:53,14-07-2016 19:06,2016,Thursday,,,,,
6350,City,55,Trip Completed,15-07-2016 18:57,15-07-2016 20:08,2016,Friday,,,,,
1914,Airport,56,Trip Completed,12-07-2016 10:42,12-07-2016 11:52,2016,Tuesday,,,,,
3205,City,56,Trip Completed,13-07-2016 09:38,13-07-2016 10:49,2016,Wednesday,,,,,
3448,City,56,Trip Completed,13-07-2016 16:40,13-07-2016 17:35,2016,Wednesday,,,,,
4628,City,56,Trip Completed,14-07-2016 11:13,14-07-2016 12:05,2016,Thursday,,,,,
5418,City,56,Trip Completed,15-07-2016 02:03,15-07-2016 03:13,2016,Friday,,,,,
